street_key,street_id,street_name,suburb,centroid_latitude,centroid_longitude,address_count,planted_tree_count,planted_tree_species_count,garden_plant_row_count,garden_plant_species_count,plant_species_count,pollinator_flowering_plant_species_count,nearby_canopy_area_m2,nearby_canopy_polygon_count
Southbank|1351,1351,Grant Street,Southbank,-37.825679,144.9684065,81,85,15,57,24,39,4,4413.27,135
Southbank|1365,1365,Haig Street,Southbank,-37.8271318,144.9570506,61,27,1,0,0,1,0,4040.05,106
Southbank|1361,1361,Hancock Street,Southbank,-37.827679,144.9594267,52,15,2,0,0,2,0,104.89,27
Southbank|120183,120183,Hoff Boulevard,Southbank,-37.8255343,144.9638685,28,1,1,0,0,1,0,852.7,116
Southbank|1348,1348,Kavanagh Street,Southbank,-37.8244912,144.9639591,133,111,18,37,23,41,4,10924.29,250
Southbank|1359,1359,Kings Way,Southbank,-37.827205,144.9616603,123,58,19,45,30,49,9,4454.6,148
Southbank|1452,1452,Meaden Street,Southbank,-37.8276339,144.9541715,2,69,12,0,0,12,4,698.5,32
Southbank|1354,1354,Miles Street,Southbank,-37.8285118,144.9669774,56,59,14,12,10,24,5,2656.3,188
Southbank|1350,1350,Moore Street,Southbank,-37.8250335,144.9655584,92,68,14,4,4,17,2,2445.63,234
Southbank|1399,1399,Moray Street,Southbank,-37.8271781,144.9606959,56,36,14,24,17,31,8,738.74,29
Southbank|1374,1374,Munro Street,Southbank,-37.8271387,144.9499067,1,0,0,0,0,0,0,0.0,0
Southbank|1368,1368,Normanby Road,Southbank,-37.8265958,144.9549213,73,174,17,7,3,20,3,3667.43,144
Southbank|1346,1346,Power Street,Southbank,-37.8237793,144.9622923,82,32,7,0,0,7,1,1817.13,131
Southbank|1009,1009,Queens Bridge Street,Southbank,-37.8235321,144.960763,112,48,5,1,1,6,1,4498.28,171
Southbank|117960,117960,Queensbridge Square,Southbank,-37.8214926,144.9619802,6,12,1,2,2,3,1,227.39,3
Southbank|1339,1339,Riverside Quay,Southbank,-37.8212792,144.964288,12,77,12,52,13,25,5,2764.73,153
Southbank|1343,1343,Southbank Boulevard,Southbank,-37.8227704,144.9653172,125,439,30,247,94,123,13,3939.02,181
Southbank|117877,117877,Southbank Promenade,Southbank,-37.8202553,144.9642297,2,24,4,3,3,7,1,3014.56,3
Southbank|1465,1465,Southgate Avenue,Southbank,-37.8207857,144.9662353,15,44,7,8,6,13,2,4848.53,170
Southbank|1056,1056,St Kilda Road,Southbank,-37.8235559,144.9696759,165,114,10,0,0,10,1,17061.12,337
Southbank|364,364,Sturt Street,Southbank,-37.8259408,144.9666372,213,77,8,7,3,11,5,12437.04,367
Southbank|1353,1353,Wadey Street,Southbank,-37.8260402,144.9701028,13,16,1,0,0,1,0,2505.15,53
Southbank|1398,1398,Walker Street,Southbank,-37.8242941,144.9594238,14,0,0,0,0,0,0,230.82,5
Southbank|1356,1356,Wells Place,Southbank,-37.829692,144.9698299,40,1,1,0,0,1,1,451.5,96
Southbank|1352,1352,Wells Street,Southbank,-37.8275335,144.9688521,133,104,14,0,0,14,3,7696.86,289
Southbank|1344,1344,Whiteman Street,Southbank,-37.8241007,144.9583249,145,134,11,7,7,18,4,10807.31,425
